team1,team2,result,daynum,loc,avg_score_1,avg_diff_1,avg_numot_1,avg_fgm_1,avg_fga_1,avg_fgm3_1,avg_ftm_1,avg_fta_1,avg_or_1,avg_dr_1,avg_ast_1,avg_to_1,avg_stl_1,avg_blk_1,avg_pf_1,avg_score_2,avg_diff_2,avg_numot_2,avg_fgm_2,avg_fga_2,avg_fgm3_2,avg_ftm_2,avg_fta_2,avg_or_2,avg_dr_2,avg_ast_2,avg_to_2,avg_stl_2,avg_blk_2,avg_pf_2
1210,1448,1,100,1,559.0606061,2.181818182,0.03030303,26.72727273,60.03030303,5.818181818,13.96969697,19.42424242,13.24242424,25.78787879,13.42424242,11.12121212,4.545454545,4.212121212,18,962.5483871,-5,0.064516129,25.58064516,58.19354839,6.290322581,16.58064516,25.12903226,12.16129032,26.09677419,14,14.5483871,5.935483871,4.451612903,20.96774194
1221,1248,1,100,1,732.9393939,-4.333333333,0.151515152,22.33333333,54.09090909,7.151515152,13.51515152,19.51515152,8.151515152,21.96969697,13.90909091,10.96969697,6.454545455,2.515151515,16.81818182,1014.7,-9,0.366666667,25.26666667,58.03333333,8.166666667,12.7,18.36666667,8.066666667,23.8,13.86666667,13.03333333,5.7,2.3,19.6
1222,1272,1,100,1,414.0967742,9,0.161290323,28.12903226,60.25806452,6.870967742,14.74193548,20.96774194,12.96774194,25,12.96774194,10.48387097,6,3.870967742,19.22580645,605.8235294,6.264705882,0.058823529,25.79411765,62.47058824,6.058823529,18.91176471,26.17647059,12.82352941,27.61764706,15,12.14705882,7.676470588,5.441176471,20.02941176
1250,1137,1,100,-1,643.8064516,0.774193548,0,25.16129032,55.41935484,7.387096774,12.74193548,17.5483871,9.483870968,24.29032258,14.70967742,12.93548387,6.677419355,3.064516129,17.35483871,554.7241379,4.275862069,0.172413793,26.24137931,57.34482759,7.275862069,18.20689655,25.4137931,10.44827586,25.96551724,15.37931034,13.75862069,6.482758621,3.137931034,21.5862069
1260,1133,1,100,-1,722.3870968,-1.806451613,0.096774194,22.4516129,52.93548387,6.193548387,12.61290323,17.19354839,7.419354839,22.5483871,11.61290323,12.48387097,5.741935484,2.774193548,18.38709677,994.6774194,-14.61290323,0.064516129,18.93548387,50.06451613,5.161290323,12.83870968,19.19354839,8.64516129,25.19354839,9.129032258,17.22580645,4.387096774,2.677419355,23.41935484
1266,1344,1,100,1,547.8787879,2.090909091,0.121212121,26.78787879,57.21212121,5.878787879,16.81818182,23.15151515,9.424242424,26.33333333,16.15151515,14.6969697,7.818181818,4.151515152,18.81818182,460.5454545,4.242424242,0.090909091,25.24242424,59.81818182,7.090909091,16.39393939,22.54545455,11.66666667,24.90909091,15.90909091,11.51515152,6.636363636,3.606060606,16.90909091
1276,1278,1,100,-1,514.3636364,6.242424242,0.03030303,26.39393939,56.78787879,9.696969697,11.93939394,16.15151515,7.878787879,24.15151515,14.96969697,9.727272727,5.424242424,2.090909091,15.66666667,968.1935484,-6,0.096774194,23.35483871,57.61290323,6.161290323,15.12903226,21.38709677,10,24.4516129,12.22580645,11.41935484,5.483870968,3.64516129,18.25806452
1287,1184,1,100,1,574.5172414,2.896551724,0.068965517,25.31034483,58.72413793,5.896551724,14.20689655,20.55172414,14.82758621,22.06896552,13.65517241,12.89655172,7.448275862,2.379310345,23.24137931,672.9666667,0.333333333,0,27.43333333,56.36666667,8.3,16.7,22.73333333,8.766666667,23.23333333,15.46666667,14.83333333,6.8,3.1,21.63333333
1298,1259,1,100,-1,607.71875,2.0625,0.125,24.21875,53.21875,4.28125,14.59375,22.8125,10.84375,24.6875,13.34375,13.15625,5.65625,3.78125,19.84375,904.1,-5.666666667,0.2,24.4,56.73333333,5.366666667,15.5,21.76666667,11.13333333,24,11.23333333,13.06666667,5.4,3.4,21.63333333
1303,1355,1,100,1,632.862069,2.137931034,0.103448276,29.24137931,61.82758621,5.75862069,19.62068966,26.27586207,10,24.31034483,14,13.03448276,9.344827586,2.896551724,20.62068966,365.1935484,7.032258065,0,25.51612903,57.03225806,7.580645161,17.19354839,23.16129032,11.16129032,26.35483871,11.29032258,11.74193548,4.612903226,2.129032258,19.96774194
1305,1102,1,100,1,608.4333333,-0.133333333,0.166666667,24.56666667,61.06666667,4.7,18.03333333,24.73333333,12.23333333,27.93333333,11.33333333,13.1,7.033333333,5.466666667,21.5,689.5333333,-6.166666667,0.133333333,23.23333333,55.03333333,6.3,14.66666667,21.76666667,8.8,25.5,13.03333333,13.2,6.1,1.666666667,19.33333333
1320,1283,1,100,1,525.1212121,4.636363636,0.03030303,23.36363636,51.42424242,8.090909091,12.72727273,16.87878788,5.363636364,24.33333333,11.84848485,9.696969697,5.787878788,2.636363636,15.33333333,814.483871,-6.096774194,0.064516129,23.32258065,56.32258065,5.290322581,15.03225806,22.16129032,10.22580645,24.70967742,12.16129032,12.90322581,6.129032258,4.096774194,19.29032258
1350,1387,1,100,-1,716.4375,2.71875,0.09375,27.8125,57.75,7.5,13.4375,20.34375,7.84375,24.0625,16.59375,10.21875,6.5625,2.3125,19.0625,937.125,-6.21875,0.0625,22.625,53.9375,6.21875,14.34375,20.40625,7.1875,25.46875,13.3125,13.625,5.46875,2.0625,20.1875
1356,1232,1,100,-1,477.84375,4.09375,0.0625,25.875,57.09375,6.625,15.375,22.4375,11.15625,24.3125,11.53125,13.6875,7.25,1.96875,21.4375,708.3225806,-2.161290323,0.096774194,22.29032258,57.16129032,6.483870968,16.51612903,23.70967742,10.67741935,26.93548387,10.74193548,13.19354839,5.741935484,2.612903226,21.61290323
1376,1261,1,100,1,414.8709677,6.419354839,0.064516129,25.58064516,59.90322581,6.258064516,18.41935484,26.80645161,14.16129032,26.61290323,13.16129032,13.83870968,6.709677419,4.225806452,20.25806452,584.4242424,1.787878788,0.060606061,27.72727273,60.3030303,6.151515152,17.24242424,25.93939394,11.15151515,26.12121212,15.36363636,11.93939394,7.96969697,2.727272727,18.48484848
1382,1200,1,100,-1,425.9333333,4.966666667,0.066666667,26.2,58.8,8.233333333,17.16666667,22.23333333,11,24.63333333,13.6,11.5,5.9,4.266666667,19.56666667,580.9655172,2.137931034,0.103448276,25.10344828,56.44827586,7.75862069,13.20689655,19.24137931,10.4137931,24.10344828,15.44827586,13.86206897,8.310344828,3.793103448,19.86206897
1386,1203,1,100,-1,346.9705882,7.676470588,0.029411765,27.23529412,59.94117647,7,16.11764706,22.61764706,10.14705882,28.44117647,15.11764706,10.11764706,5.147058824,3.382352941,16.02941176,418.969697,6.515151515,0.060606061,25.48484848,57.45454545,6.939393939,17.33333333,22.90909091,11.84848485,26.03030303,14.03030303,11.33333333,6,3.333333333,16.42424242
1398,1399,1,100,1,547.5,3.785714286,0.071428571,25.67857143,56.03571429,5.5,16.39285714,23.42857143,10.96428571,25.35714286,10.32142857,13.28571429,7.678571429,3.535714286,20.89285714,599.5357143,1.035714286,0.035714286,24.96428571,55.75,8.535714286,18.53571429,24.82142857,9.464285714,26.46428571,13.78571429,12.64285714,5.107142857,3.678571429,19.25
1403,1235,1,100,1,590.3548387,2.548387097,0.096774194,24.51612903,54.83870968,5.741935484,17.61290323,23.61290323,10.32258065,23.83870968,13.03225806,11.96774194,5.870967742,4.193548387,18.48387097,478.4375,6.875,0.09375,31.1875,62.1875,8.28125,11.1875,15.84375,9.09375,26.96875,16.53125,11.5625,6.15625,4.21875,15.53125
1408,1187,1,100,-1,937.0882353,-4.647058824,0.176470588,23.58823529,59.44117647,6.352941176,12.35294118,18.26470588,12.20588235,25.02941176,10.94117647,13.26470588,6.411764706,3.852941176,19.08823529,770.75,-3.59375,0.15625,23.78125,55.9375,7.25,13.5,19.375,10,24.28125,15.1875,13.25,5.71875,2,16.75
1409,1374,1,100,-1,549.2258065,4.322580645,0.064516129,25.67741935,57.83870968,6.967741935,15.67741935,23.12903226,10.09677419,24.93548387,13.70967742,10.80645161,6.806451613,2.677419355,17.70967742,294.9333333,13.86666667,0,28.6,57.56666667,6.466666667,13.63333333,19.46666667,13.2,26.23333333,17.6,12.4,6.066666667,4.566666667,15.73333333
1424,1363,1,100,1,732.8709677,2.322580645,0.193548387,26.12903226,60.16129032,7.580645161,16.96774194,24.58064516,10.77419355,26.83870968,14.83870968,14.25806452,7.64516129,5.129032258,21.4516129,1085.571429,-7.142857143,0.035714286,23.07142857,56.5,6.75,14.14285714,21.78571429,10,25.07142857,13.57142857,13.53571429,5.571428571,3.785714286,22.57142857
1428,1449,1,100,1,407.7272727,7.484848485,0.121212121,26.84848485,55.48484848,7.515151515,15.27272727,21.3030303,9.515151515,27.33333333,15.27272727,12.15151515,5.272727273,4.212121212,15.66666667,684.03125,3.59375,0.15625,28.1875,66.375,7.5,19.5,26.96875,13.8125,26.03125,14.4375,13.90625,7.65625,6.71875,24.03125
1435,1281,1,100,1,632.125,9.40625,0.0625,26.28125,57.0625,8.4375,15.75,22.53125,9.5,29.0625,14.9375,11.6875,4.3125,5.53125,19.125,893.2258065,-4.387096774,0,23.61290323,56,5.64516129,15.70967742,22.19354839,9.516129032,26.25806452,11.70967742,12.4516129,5.451612903,2.612903226,20.5483871
1458,1304,1,100,1,592.78125,4.3125,0.0625,23.46875,54.625,6.59375,15.34375,21.6875,11.4375,23.46875,11.59375,10.96875,5.875,3.1875,16.9375,727.9117647,3.264705882,0.058823529,25.97058824,58.11764706,6.470588235,13.82352941,18.94117647,11.08823529,24.14705882,11.67647059,11.79411765,7.352941176,3.294117647,19.32352941
1127,1216,1,101,-1,845.4333333,-7.733333333,0.033333333,20.96666667,53.8,5.7,13.26666667,19.46666667,9.1,24.93333333,11.1,13.96666667,5.366666667,2.266666667,18.6,896.75,-8.59375,0.15625,23.53125,57.625,9.5,14.28125,19.09375,6.90625,23.125,12.09375,11.65625,6.5,1.96875,21.5
1140,1362,1,101,-1,416,10.46875,0.03125,29.3125,64.03125,8.96875,15.5625,22.5,12.125,28.71875,16.25,11.625,6.59375,4.1875,18.90625,742.862069,-2.24137931,0.137931034,26.55172414,60.86206897,7.689655172,16.06896552,23.75862069,12.72413793,26.20689655,12.27586207,12.75862069,5.310344828,2.827586207,21.03448276
1143,1332,1,101,1,400.8181818,8.090909091,0.090909091,26.27272727,57,7.060606061,15.51515152,23.63636364,11.33333333,28.63636364,12.96969697,12.21212121,4.121212121,4.818181818,20.66666667,308,9.151515152,0.03030303,27.3030303,58.87878788,7,16.93939394,23.6969697,11.75757576,24,13.63636364,11.36363636,7.606060606,5.818181818,18.03030303
1144,1205,1,101,1,790.1851852,-4.407407407,0.037037037,23.92592593,55.33333333,6.925925926,16.44444444,22.88888889,7.703703704,23.2962963,10.48148148,11.44444444,6.592592593,2.296296296,19.62962963,677.7333333,-2.966666667,0.1,24.76666667,60.43333333,8.1,13.8,21.1,12.6,24.6,11.86666667,13.13333333,7.166666667,3.033333333,20.36666667
1149,1342,1,101,1,910,-8.333333333,0.074074074,24.85185185,58.66666667,8.962962963,9.851851852,16.07407407,9.222222222,24.33333333,11.85185185,12.44444444,4.740740741,1.925925926,19.44444444,980.1428571,-8.392857143,0.035714286,23.25,54.25,4.821428571,13.5,18.89285714,8.821428571,23.28571429,10.71428571,14.42857143,6.142857143,1.785714286,19.03571429
1150,1349,1,101,1,700.9393939,-1.424242424,0.121212121,27.87878788,62.60606061,8.060606061,14.48484848,20.75757576,11.33333333,24.90909091,14.57575758,12,6.181818182,2.212121212,17.81818182,927.5333333,-6.1,0.033333333,25.4,56.6,7.166666667,17.6,23.5,9.166666667,23.06666667,12.96666667,12.76666667,6.166666667,2.7,17.73333333
1160,1450,1,101,1,452.3125,4.75,0.0625,25.15625,59.71875,7.53125,17.59375,23.875,13.09375,29.21875,13.46875,13.46875,5.1875,5.03125,18.71875,1085.466667,-7.466666667,0.133333333,25.9,57.06666667,5.966666667,12.66666667,17.76666667,7.933333333,25.9,13.66666667,14.1,4.9,4.433333333,20
1174,1180,1,101,1,915.8333333,-9.466666667,0.033333333,22.3,55.46666667,5.6,16,23.36666667,11,26.73333333,10.63333333,12,3.6,2.9,17.9,956.8333333,-7.3,0.033333333,21.76666667,55.3,5.466666667,14.1,20.4,10.23333333,22.2,12.2,11.06666667,4.6,3.3,21.66666667
1186,1315,1,101,1,635.9,1.933333333,0,27.56666667,57.3,10.1,14.43333333,21.06666667,9,23.3,12.46666667,11.53333333,5.4,3.7,19.6,719.8965517,1.379310345,0.103448276,26,57.48275862,6.172413793,15.31034483,22.44827586,8.482758621,27.31034483,12.93103448,13.27586207,7.551724138,2.586206897,21.48275862
1190,1359,1,101,1,461.71875,1.40625,0.09375,26.8125,58.15625,8.0625,14.53125,20.6875,10.0625,24.625,12.25,12.6875,6.5,3.5625,20.21875,864.516129,-1.451612903,0.161290323,24.87096774,55.09677419,5.258064516,17.32258065,24.19354839,10.09677419,23.41935484,12.29032258,13.70967742,6.741935484,3.290322581,20.96774194
1192,1136,1,101,-1,583.5806452,-1.677419355,0.096774194,27.67741935,60.64516129,7.258064516,14.22580645,20.35483871,10.5483871,22.58064516,14.09677419,13,7.35483871,2.516129032,21.58064516,888.8333333,-11.86666667,0.066666667,24.16666667,57.66666667,6.233333333,9.966666667,15.53333333,9.6,24.06666667,13.46666667,13.73333333,5.633333333,2.7,19.13333333
1194,1427,1,101,1,941.3225806,-8.580645161,0.032258065,22.83870968,56.48387097,7.096774194,13.19354839,18.22580645,8.419354839,23.90322581,11.83870968,12.12903226,5.258064516,4.258064516,19.32258065,1247.133333,-13,0.066666667,24.63333333,59.76666667,6.966666667,15.66666667,22.33333333,10.03333333,23.16666667,11.4,13.3,6.2,2.433333333,22
1195,1367,1,101,-1,580.4137931,2.724137931,0.24137931,28.20689655,60.06896552,5.068965517,14.10344828,21.86206897,11.44827586,27.96551724,12.89655172,12,6.137931034,4.034482759,19.62068966,1044.642857,-9.392857143,0.071428571,26,58.89285714,6.928571429,11.67857143,18.25,12.25,24.42857143,14.46428571,13.89285714,4.464285714,2.964285714,20.14285714
1202,1154,1,101,1,620.1612903,1.677419355,0,23.35483871,52,6.935483871,16.16129032,22.93548387,10.22580645,23.93548387,11.51612903,13.29032258,5.870967742,3.225806452,18.35483871,897.3448276,-11.20689655,0.034482759,28.17241379,69.24137931,11.06896552,15.72413793,21.48275862,11.96551724,23.31034483,14.5862069,13.75862069,8.172413793,3.24137931,24.20689655
1204,1407,1,101,-1,738.5517241,-2.517241379,0.068965517,24.27586207,60.37931034,8.827586207,16.17241379,22.79310345,11.68965517,23.4137931,10.37931034,11.44827586,6.724137931,2.344827586,22.31034483,1084.241379,-7.137931034,0.068965517,23.37931034,58.44827586,6.862068966,14.06896552,22.20689655,11.31034483,24.65517241,10.86206897,11.68965517,5.793103448,2.862068966,18.72413793
1211,1339,1,101,-1,330.5625,12.75,0.03125,28,57.6875,7.78125,15.71875,20.6875,10.46875,28.90625,13.875,11.34375,5,3,17.59375,893.2580645,-2.774193548,0.032258065,26.87096774,62.74193548,8.870967742,14.32258065,19.67741935,11.58064516,23.48387097,12.93548387,12.19354839,6.322580645,3.967741935,21.80645161
1218,1414,1,101,1,268.0666667,10.8,0.033333333,25.93333333,56.46666667,7.333333333,17.93333333,26.13333333,10.43333333,26.93333333,15.63333333,13.16666667,7.733333333,3.9,20.46666667,451.1875,4.59375,0.0625,25.1875,55.40625,6.1875,14.15625,20.625,9.84375,27.03125,15.25,12.34375,5.6875,4.9375,18.75
1219,1157,1,101,-1,486.0714286,4.642857143,0.071428571,27.03571429,57.46428571,5.75,15.42857143,20.21428571,10.60714286,22.67857143,14.60714286,10.67857143,7.5,2.714285714,17.78571429,532.5769231,2.730769231,0.038461538,25.15384615,56.46153846,6.961538462,13.84615385,20.69230769,10.73076923,27.38461538,11.38461538,12.88461538,5.538461538,3.115384615,18.26923077
1220,1456,1,101,-1,400.65625,4.4375,0.1875,26.5625,60.25,8.5,16.65625,24.125,11.875,27.0625,14.8125,11.65625,6.125,3.21875,15.96875,601.2758621,4.275862069,0.068965517,26.79310345,55.86206897,7.724137931,14.72413793,20.44827586,8.172413793,27.68965517,15.86206897,10.86206897,5.344827586,4,16.75862069
1225,1294,1,101,1,517.516129,0.741935484,0.032258065,22.48387097,52.19354839,6,16.61290323,23.48387097,11.35483871,25.5483871,11.38709677,15.38709677,5.032258065,2.709677419,22.06451613,959.1724138,-8.206896552,0,24.65517241,54.93103448,6.379310345,17.27586207,23.82758621,10.17241379,23.5862069,10.06896552,13.89655172,5.620689655,2.551724138,23.31034483
1226,1340,1,101,1,672.4137931,-3,0,24.62068966,56.82758621,7.620689655,15.93103448,21.86206897,8.862068966,25.75862069,11.86206897,13.10344828,7.172413793,2.655172414,18.75862069,863.862069,-2.206896552,0,28.62068966,60.86206897,5.137931034,13.5862069,20.62068966,10.4137931,24.34482759,16.48275862,12.65517241,8.344827586,3.551724138,19.06896552
1227,1460,1,101,1,1103.214286,-13.71428571,0.142857143,22.57142857,59.57142857,4.357142857,15.92857143,25.75,13.39285714,27.21428571,10.78571429,15.57142857,5.5,5.214285714,21.75,619.6666667,1.939393939,0.03030303,24.3030303,54.66666667,7.575757576,12.45454545,18.03030303,6.303030303,24.57575758,13.54545455,11.24242424,5.575757576,1.96969697,22.09090909
1229,1191,1,101,-1,592.9032258,0.806451613,0.032258065,23.77419355,57.67741935,7.419354839,12,17.80645161,10.93548387,24.4516129,12.48387097,12.5483871,6.516129032,3.516129032,19.77419355,382.030303,8.484848485,0.060606061,25.66666667,52.54545455,4.757575758,17.90909091,24.66666667,7.515151515,27.78787879,17.36363636,12.60606061,5.181818182,4.393939394,17.66666667
1231,1234,1,101,1,335.90625,13.375,0.03125,29.1875,58.25,9.875,14.03125,19.40625,12.03125,25.34375,15.96875,13.65625,6.9375,3.96875,18.1875,453.2903226,9.387096774,0.032258065,27.58064516,61.22580645,8.225806452,14.70967742,20.4516129,11.90322581,26.48387097,16,10.41935484,6.806451613,4.838709677,16.25806452
1241,1158,1,101,-1,489.516129,5.677419355,0.161290323,25.5483871,57.74193548,8.483870968,14.58064516,21.35483871,10.64516129,28.48387097,12.32258065,11.83870968,4.322580645,2.870967742,19.19354839,576.4,2.333333333,0.066666667,23.03333333,55.43333333,6.466666667,12.1,18.16666667,10.93333333,24.1,11.4,12.76666667,7.1,2.333333333,20.23333333
1244,1316,1,101,1,883.5517241,-6.965517241,0.034482759,25.82758621,59,5.827586207,13.79310345,19.79310345,10.34482759,22.93103448,11.93103448,13.10344828,6.862068966,3.137931034,20,538.6666667,3.566666667,0,29.3,60.86666667,12.1,12.7,17.56666667,8.333333333,25.3,16.1,10.66666667,4.766666667,4.866666667,16.6
1252,1239,1,101,1,875.2903226,-5.032258065,0.129032258,26.61290323,61.16129032,9.741935484,14.80645161,21.22580645,10.16129032,26.12903226,16.32258065,14,6.483870968,2.806451613,19.06451613,741.7857143,-3.25,0.071428571,26.67857143,62.25,8.464285714,13,19.53571429,10.60714286,26.64285714,12,11.21428571,6.071428571,2.428571429,19.03571429
1253,1142,1,101,1,590.03125,-0.34375,0.09375,24.84375,58.46875,8.1875,15.03125,21.96875,10.34375,24.8125,15,12.28125,6.34375,2.5,20.53125,838.5357143,-4.392857143,0.142857143,24.78571429,59.96428571,8,14.39285714,21.10714286,11.60714286,24.17857143,13.85714286,10.42857143,5.357142857,3.214285714,20.75
1254,1447,1,101,1,648.0645161,-0.774193548,0.096774194,26.22580645,60.80645161,5.774193548,17.96774194,25.16129032,12.4516129,25.4516129,13.93548387,13.61290323,7.677419355,2.806451613,21.03225806,515.9032258,5.967741935,0.032258065,25.19354839,58.87096774,6.032258065,13.67741935,19.35483871,13.67741935,26.12903226,13.4516129,13.32258065,6.838709677,4.129032258,21.83870968
1256,1292,1,101,1,434.7,4.633333333,0.166666667,27.23333333,59.73333333,7.033333333,17.3,25.7,10.83333333,26.73333333,13.63333333,12.46666667,7.033333333,4.166666667,18.4,428.7419355,4.096774194,0.032258065,25.90322581,57.70967742,8,12.51612903,20.61290323,10.25806452,26.5483871,13.03225806,11.93548387,6.258064516,3.483870968,20.4516129
1258,1334,1,101,-1,747.2333333,-4.5,0.166666667,25.43333333,61.23333333,7.266666667,12.6,17.36666667,11.03333333,22.46666667,15.3,11.26666667,6.7,2.833333333,20.5,1042.923077,-5.923076923,0.153846154,23.80769231,55.34615385,6.576923077,14.30769231,21.26923077,10.03846154,24.92307692,12.15384615,13.69230769,4.076923077,2.461538462,23.38461538
1262,1263,1,101,-1,843.1428571,-7.428571429,0.071428571,27.10714286,58.25,8.25,13.14285714,19.35714286,8.607142857,23.82142857,14.32142857,15.92857143,6.892857143,2.392857143,20.85714286,950.3333333,-10.9,0.1,27.5,63.63333333,7.6,13.36666667,20.36666667,11.23333333,23.9,14.43333333,16.36666667,8.3,3,21.3
1264,1346,1,101,1,766.0967742,-4.35483871,0.096774194,22.83870968,53.03225806,7.483870968,15.64516129,21.12903226,7.806451613,21.74193548,14.06451613,14.25806452,7.677419355,2.290322581,21.67741935,962.9333333,-5.4,0.1,23.26666667,63.26666667,7.633333333,11.46666667,17.73333333,16.6,26.8,12.56666667,15.3,4.866666667,4.7,20.43333333
1269,1433,1,101,1,749.0625,-2.3125,0.125,25.53125,59.46875,7.3125,15.15625,21.6875,9.59375,26.0625,13.84375,12.78125,6.46875,3.53125,20.875,478.5588235,9.911764706,0.058823529,28.02941176,62.23529412,7.264705882,13.88235294,20.11764706,12.5,24.85294118,14.35294118,11.44117647,8.794117647,3.823529412,19.55882353
1270,1309,1,101,1,949.0769231,-8.5,0.192307692,24.65384615,60.42307692,7.038461538,15.03846154,21.84615385,11,24.76923077,11.03846154,12.80769231,5.615384615,4.076923077,20.15384615,990.9259259,-6.037037037,0.037037037,24.96296296,61.11111111,5.148148148,18.18518519,26.40740741,14,23.22222222,13.07407407,14.59259259,7.666666667,2.62962963,21.48148148
1285,1381,1,101,1,536.6896552,3.827586207,0.068965517,25.27586207,54.62068966,7.413793103,14.24137931,20.62068966,9.448275862,24.72413793,12.93103448,12.27586207,5.172413793,2.413793103,22.06896552,1194.964286,-13.14285714,0.071428571,24.03571429,55.85714286,7,14.03571429,19.78571429,8.321428571,21.67857143,11.64285714,13.14285714,5.5,2.678571429,20.96428571
1286,1319,1,101,1,764.1,-1.566666667,0.033333333,26.63333333,61.93333333,9.6,13.1,19,12.76666667,24.63333333,12.6,12.2,4.9,2,22.1,1185.75,-15.46428571,0.178571429,22.67857143,58.07142857,7.178571429,14.71428571,20.96428571,8.607142857,24.14285714,11.89285714,13.10714286,6.285714286,1.75,19
1291,1357,1,101,1,774.2424242,-1.939393939,0.090909091,23.87878788,59.60606061,6.848484848,12.60606061,18.21212121,9.636363636,21.33333333,10.93939394,12.15151515,7.515151515,3.606060606,19.84848485,845.9333333,-3.966666667,0.066666667,26.16666667,59.83333333,5.633333333,15.93333333,23.16666667,12.6,25,12.1,14.73333333,6.333333333,2.566666667,20.83333333
1293,1188,1,101,-1,661.1724138,1.482758621,0.034482759,24.34482759,54.20689655,7.275862069,13.20689655,18.48275862,9.448275862,22.68965517,13.86206897,11.5862069,5.551724138,1.931034483,19.86206897,949.1428571,-8.178571429,0.071428571,22.64285714,56.82142857,5.642857143,14.75,20.96428571,12.10714286,23.57142857,10.82142857,13.46428571,4.928571429,4,22.10714286
1306,1107,1,101,1,585.4137931,-1.103448276,0.068965517,23.72413793,57.86206897,6.448275862,15.79310345,21.68965517,11.13793103,26.65517241,11.27586207,11.34482759,3.965517241,1.655172414,18.34482759,343.2258065,8.903225806,0.064516129,25.19354839,55.25806452,5.709677419,18.51612903,24.70967742,11.70967742,26.51612903,12.4516129,12.70967742,6.483870968,1.580645161,17.58064516
